id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_297344_ch014_3006,"Od 255 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,452,"cena, silnik, zasięg"
bmw_297344_ch015_3844,Zasięg elektryczny (WLTP)²96–101 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porówna...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,403,"cena, silnik, przyspieszenie"
bmw_297344_ch016_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_297344_ch017_4295,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²88–91 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Porównaj teraz Kontynuuj do ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,399,"cena, silnik, przyspieszenie"
bmw_297344_ch018_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,453,"cena, finansowanie"
bmw_297344_ch019_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_297344_ch020_5832,"Od 271 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_297344_ch021_8871,Zasięg elektryczny (WLTP)²88–91 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porównaj...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,395,"cena, silnik, przyspieszenie"
bmw_297344_ch022_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,347,"cena, silnik, zasięg"
bmw_297344_ch023_5231,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²94–105 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Porównaj teraz Kontynuuj do...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,379,"cena, silnik, przyspieszenie"
bmw_297344_ch024_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,453,"cena, finansowanie"
bmw_297344_ch025_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_297344_ch026_2984,"Od 307 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,452,"cena, silnik, zasięg"
bmw_297344_ch027_1605,Zasięg elektryczny (WLTP)²94–105 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porówna...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,396,"cena, silnik, przyspieszenie"
bmw_297344_ch028_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_297344_ch029_2410,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²87–98 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Porównaj teraz Kontynuuj do ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,376,"cena, silnik, przyspieszenie"
bmw_297344_ch030_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_297344_ch031_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_297344_ch032_0856,"Od 318 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_297344_ch033_8644,Zasięg elektryczny (WLTP)²87–98 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porównaj...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,394,"cena, silnik, przyspieszenie"
bmw_297344_ch034_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_297344_ch035_8306,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²63–69 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Porównaj teraz Kontynuuj do ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,373,"cena, silnik, przyspieszenie"
bmw_297344_ch036_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_297344_ch037_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_297344_ch038_7643,"Od 687 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_297344_ch039_6161,Zasięg elektryczny (WLTP)²63–69 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porównaj...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,393,"cena, silnik, przyspieszenie"
bmw_297344_ch040_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_297344_ch041_3961,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²61–67 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Porównaj teraz Kontynuuj do ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,370,"cena, silnik, przyspieszenie"
bmw_297344_ch042_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_297344_ch043_2580,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_297344_ch044_9349,"Od 698 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_297344_ch045_0310,Zasięg elektryczny (WLTP)²61–67 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Porównaj...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",4,True,True,250,"silnik, przyspieszenie, zasięg"
bmw_655769_ch000_3971,"Ładowanie e-samochodu w trasie. Twoja rozbudowana infrastruktura ładowania. Skonfiguruj Umów się na jazdę próbną BMW i 5 e Drive 40 Limuzyna: zużycie energii w cyklu mieszanym WLTP, w k Wh/100 km¹: 17...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,373,"cena, silnik, zasięg"
bmw_655769_ch002_8121,Możliwości ładowania Możliwości ładowania Ładowanie w domu Ładowanie w domu Możliwości ładowania Porównanie czasu trwania ładowania Akcesoria do ładowania Znajdź stacje ładowania Destination Charging ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,436,"cena, zasięg"
bmw_655769_ch003_0975,"Pojazdy elektryczne i hybrydy plug-in oferują nowy, wydajny i wygodny rodzaj mobilności. Dzięki wszechstronnym opcjom i najnowocześniejszym technologiom ładowania możesz jeździć zawsze bez obaw – zaró...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,486,"cena, zasięg"
bmw_655769_ch004_3466,"Ponad 800 000 punktów ładowania. Ponad 800 000 punktów ładowania. Czy to w trasie, czy na co dzień – dzięki ponad 800 000 punktów ładowania w całej Europie znajdziesz wiele różnych możliwości naładowa...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,430,"cena, silnik, zasięg"
bmw_655769_ch005_0961,Ładowanie na stacjach ładowania wysokiej mocy. Ładowanie na stacjach ładowania wysokiej mocy. Dzięki stacjom ładowania o wysokiej mocy (HPC) w sieci ładowania BMW Charging⁷ możesz ładować się niezwykl...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,486,"cena, silnik, zasięg"
bmw_655769_ch006_0942,"Atrakcyjne taryfy opłat za energię elektryczną. Atrakcyjne taryfy opłat za energię elektryczną. Kupując nowe elektryczne BMW, korzystasz z atrakcyjnych stawek w ramach BMW Charging⁷, zwłaszcza w ramac...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,496,"cena, silnik"
bmw_655769_ch007_0547,Po prostu ładuj. Plug & Charge. Po prostu ładuj. Więcej niż tylko technologia ładowania. BMW Plug & Charge to krok w stronę mobilności elektrycznej jutra. Po podłączeniu do stacji ładowania zgodnej ze...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,468,"cena, silnik, zasięg"
bmw_655769_ch008_9511,Na przykład prywatną lub firmową. Wybór należy do Ciebie. Czas trwania ładowania pojazdów elektrycznych. Na stacjach ładowania o wysokiej mocy można wyjątkowo szybko naładować pojazd elektryczny podcz...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,476,"cena, silnik, zasięg"
bmw_655769_ch009_0298,Porównanie czasu trwania ładowania. Limuzyna / Touring / Coupé (8) Limuzyna / Touring / Coupé (8) BMW i 4 e Drive 40 Gran CoupéJUŻ OD 1100 PLN NETTO LUB W LEASINGU 0%⁸Zasięg elektryczny (WLTP)²506–613...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,207,"cena, silnik, zasięg"
bmw_655769_ch010_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴154 - 209 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 4 e Drive 40 G...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,460,"cena, silnik, zasięg"
bmw_655769_ch011_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴154 - 209 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,429,"cena, silnik, zasięg"
bmw_655769_ch012_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴141 - 185 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 4 M 60 x Drive...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,477,"cena, silnik, zasięg"
bmw_655769_ch013_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴141 - 185 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,450,"cena, silnik, zasięg"
bmw_655769_ch014_8179,LUB W LEASINGU 0%⁹Zasięg elektryczny (WLTP)²513–626 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴157 - 211 km Skonfiguruj...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,444,"cena, silnik, zasięg"
bmw_655769_ch015_1485,LUB W LEASINGU 0%⁹ JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%⁹ JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%⁹ Zasięg elektryczny (WLTP)²513–626 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,245,"cena, silnik, zasięg"
bmw_655769_ch016_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴157 - 211 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,428,"cena, silnik, zasięg"
bmw_655769_ch017_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴145 - 174 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,471,"cena, silnik, zasięg"
bmw_655769_ch018_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴145 - 174 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,448,"cena, silnik, zasięg"
bmw_655769_ch019_4935,LUB W LEASINGU 0%Zasięg elektryczny (WLTP)²495–602 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴149 - 204 km Skonfiguruj ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,438,"cena, silnik, zasięg"
bmw_655769_ch020_6722,LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,242,"cena, silnik, zasięg"
bmw_655769_ch021_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴149 - 204 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,427,"cena, silnik, zasięg"
bmw_655769_ch022_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴143 - 171 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,468,"cena, silnik, zasięg"
bmw_655769_ch023_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴143 - 171 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,451,"cena, silnik, zasięg"
bmw_655769_ch024_1618,LUB W LEASINGU 0%¹⁰Zasięg elektryczny (WLTP)²589–624 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴151 - 186 km Skonfiguru...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,447,"cena, silnik, zasięg"
bmw_655769_ch025_6596,LUB W LEASINGU 0%¹⁰ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ Zasięg elektryczny (WLTP)²589–624 km Zasięg elektryczny (WLTP)²,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,179,"cena, silnik, zasięg"
bmw_444226_ch000_9187,Akumulator pojazdu elektrycznego i technologia napędu. Tak działa pojazd elektryczny. Więcej o optymalizacji żywotności BMW i 4 e Drive 40 Gran Coupé: Zużycie energii w cyklu mieszanym WLTP w k Wh/100...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,379,"cena, silnik, zasięg"
bmw_444226_ch001_8189,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,461,"cena, silnik, zasięg"
bmw_444226_ch002_8189,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,438,"cena, silnik, zasięg"
bmw_444226_ch003_8189,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,492,"cena, silnik, zasięg"
bmw_444226_ch004_6952,Silnik elektryczny wyróżnia silny zryw. W porównaniu z silnikiem spalinowym napęd elektryczny rozwija moc jeszcze dynamiczniej. Swoją pełną moc przenosi on na drogę bez opóźnienia. Akumulator pojazdu ...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,436,"silnik, zasięg, elektryczny"
bmw_444226_ch005_1090,Posiada on zintegrowany akumulator z systemem ładowania zabezpieczony przed wypadkiem. Ładowanie akumulatora podczas hamowania poprzez odzyskiwanie energii. W pojazdach z silnikiem elektrycznym układ ...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,499,"cena, silnik, zasięg"
bmw_444226_ch006_3251,W temacie akumulatora pojazdu elektrycznego pojawia się wiele pojęć. Skrót informacji. Akumulator pojazdu elektrycznego jest magazynem energii. Akumulator pojazdu elektrycznego jest magazynem energii....,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,391,"cena, silnik, zasięg"
bmw_444226_ch007_3206,"Pobierają one energię elektryczną ze stacji ładowania i oddają ją do silnika elektrycznego. Ilość energii w kilowatogodzinach (k Wh), którą może zgromadzić akumulator pojazdu elektrycznego, wynika z l...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,446,"cena, silnik, zasięg"
bmw_444226_ch008_7971,Akumulator w pojeździe elektrycznym dużo z siebie daje. Akumulator w pojeździe elektrycznym dużo z siebie daje. Akumulator w pojeździe elektrycznym zasadniczo działa tak samo jak bateria w telefonie k...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,392,"zasięg, elektryczny"
bmw_444226_ch009_7249,"Z jednej strony jest on w ten sposób chroniony przed zbyt wysoką temperaturą, gdy podczas jazdy pobierana jest duża moc. Z drugiej strony w ten sposób zapewniony jest w miarę krótki czas trwania ładow...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,466,"cena, silnik, zasięg"
bmw_444226_ch010_4767,"W ten sposób zwiększa się nie tylko zasięg, ale również masa. Akumulator pojazdu elektrycznego może ważyć kilkaset kilogramów. Nieustannie ulepszana technologia oraz rosnąca gęstość energetyczna zwięk...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,411,zasięg
bmw_444226_ch011_5334,"Celek akumulatorów BMW. Akumulator - serce elektrycznego BMW. Akumulator pojazdu elektrycznego jest najcenniejszym komponentem w pojeździe BMW, porównywalnym z silnikiem spalinowym. Cena akumulatora p...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,491,"cena, silnik"
bmw_444226_ch012_3962,"Akumulator chronią dodatkowo zintegrowane funkcje. Więcej o kosztach pojazdów elektrycznych Zobacz, jaki masz wpływ na żywotność akumulatora w swoim pojeździe elektrycznym. Akumulator pojazdu elektryc...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,393,"cena, zasięg, elektryczny"
bmw_444226_ch013_9811,"Maksymalną pojemność używanego akumulatora pojazdu elektrycznego w porównaniu z nowym określa się mianem State of Health (So H). Im niższy stan So H, tym mniejszy zasięg. Poprzez dbałość i styl jazdy ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,403,zasięg
bmw_444226_ch014_1787,"Powolne ładowanie chroni akumulator. Akumulatory pojazdów elektrycznych lepiej znoszą powolne ładowanie w stacjach Wallbox, stacjach ładowania AC lub DC z mocą maksymalnie 100 k W. Z ładowania z wysok...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,402,"cena, silnik, zasięg"
bmw_444226_ch015_1026,"Akumulator ładuj tylko, jeśli jest to niezbędne, a nie po każdej podróży. Poziomy naładowania od niskich do średnich podczas parkowania są mają lepszy wpływ na żywotność akumulatora pojazdu elektryczn...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,493,"cena, zasięg"
bmw_444226_ch016_6669,Najlepiej dopiero na krótko przed wyjazdem. Ustawianie celu ładowania na co dzień. Optymalnym podejściem jest unikanie pełnego ładowania na co dzień. BMW zaleca cel ładowania wynoszący maksymalnie 80%...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,418,cena
bmw_444226_ch017_9508,"Umiarkowany styl jazdy odciąża akumulator. Aby chronić akumulator pojazdu elektrycznego, przyspieszaj z umiarem i prowadź go przewidująco w umiarkowanym tempie. W ten sposób rzadziej będziesz musiał z...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,475,cena
bmw_444226_ch018_3263,Umiarkowana temperatura to optymalne warunki. W upały pojazd elektryczny najlepiej parkować w cieniu lub w garażu. W szczególności w przypadku parkowania przez długi czas. Średni poziom naładowania ak...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,476,"cena, zasięg, elektryczny"
bmw_444226_ch019_7248,Idealnym poziomem naładowania akumulatora jest 30–50%. Jak utrzymać dużą zdolność do gromadzenia energii w akumulatorze? Akumulator pojazdu elektrycznego jest przystosowany do wszelkich sytuacji w cod...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,342,cena
bmw_444226_ch020_4504,"Jeden aspekt starzenia uwarunkowany jest czasowo, a więc kalendarzowo. Im konsekwentniej unika się wysokiego poziomu naładowania i wysokiej temperatury akumulatora podczas parkowania, tym wolniej nast...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,452,"cena, silnik"
