id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_450186_ch016_9709,", okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyn...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,397,"cena, silnik, finansowanie"
bmw_450186_ch017_7153,Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Od 410 000 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje d...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,275,cena
bmw_450186_ch018_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,391,cena
bmw_450186_ch019_9255,w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,94,cena
bmw_450186_ch020_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,395,"cena, finansowanie"
bmw_450186_ch021_8861,pojazdu BMW X5 xDrive30d w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,292,"cena, finansowanie"
bmw_450186_ch022_9709,", okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyn...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,397,"cena, silnik, finansowanie"
bmw_450186_ch023_7153,Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Dostępne w BMW Leasing 100% Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X5 xDrive...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,396,"cena, finansowanie"
bmw_450186_ch024_6839,i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,153,"cena, finansowanie"
bmw_450186_ch025_9709,", okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyn...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,397,"cena, silnik, finansowanie"
bmw_450186_ch026_7153,Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd SUVX3ModeleBenzynaOd 2...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,361,cena
bmw_450186_ch027_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,397,"cena, finansowanie"
bmw_450186_ch028_1331,BMW X3 20 xDrive o wartości 237 150 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,222,cena
bmw_450186_ch029_1672,", przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch030_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl.Przy 0% opłaty wstępnej....,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,366,cena
bmw_450186_ch031_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,391,cena
bmw_450186_ch032_9255,w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,94,cena
bmw_450186_ch033_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,398,"cena, finansowanie"
bmw_450186_ch034_1331,BMW X3 20 xDrive o wartości 237 150 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,222,cena
bmw_450186_ch035_1672,", przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch036_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. JUŻ ZA 2500 PLN NETTO/M...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,393,"cena, finansowanie"
bmw_450186_ch037_3255,BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 0%,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,160,
bmw_450186_ch038_1672,", przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch039_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Przy 0% opłaty wstępnej...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,390,"cena, zasięg"
bmw_450186_ch040_0324,232 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,162,cena
bmw_450186_ch041_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,396,"cena, finansowanie"
bmw_450186_ch042_0194,BMW iX2 eDrive20 o wartości 206 925 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,226,cena
bmw_450186_ch043_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch044_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl.Dostępne w programie Nas...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,385,"cena, zasięg"
bmw_450186_ch045_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,391,cena
bmw_450186_ch046_9255,w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,94,cena
bmw_450186_ch047_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,397,"cena, finansowanie"
bmw_450186_ch048_0194,BMW iX2 eDrive20 o wartości 206 925 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,226,cena
bmw_450186_ch049_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch050_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. JUŻ ZA 890 PLN NETTO/MI...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,392,"cena, finansowanie"
bmw_450186_ch051_3255,"BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 17,83%","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,164,
bmw_450186_ch052_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch053_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Dostępne w programie Na...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,389,"cena, zasięg"
bmw_450186_ch054_7215,223 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,162,cena
bmw_450186_ch055_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,396,"cena, finansowanie"
bmw_450186_ch056_0667,BMW iX1 eDrive20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,226,cena
bmw_450186_ch057_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch058_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl.Dostępne w programie Nas...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,385,"cena, zasięg"
bmw_450186_ch059_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,391,cena
bmw_450186_ch060_9255,w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,94,cena
bmw_450186_ch061_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,5,True,True,397,"cena, finansowanie"
bmw_450186_ch062_0667,BMW iX1 eDrive20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Op...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,226,cena
bmw_450186_ch063_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch064_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. JUŻ ZA 850 PLN NETTO/MI...,"X5, X1, X3",BMW Polska | Konfigurator,5,True,True,392,"cena, finansowanie"
bmw_450186_ch065_3255,"BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 18,55%","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,164,
bmw_450186_ch066_1879,", przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,400,"cena, silnik, finansowanie"
bmw_450186_ch067_3175,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Dostępne w programie Na...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,388,cena
bmw_450186_ch068_4620,SedanSeria7ModelDieselOd 570 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,187,cena
bmw_450186_ch069_5826,", obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wi...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,399,"cena, finansowanie"
bmw_450186_ch070_6538,BMW serii 7 w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej s...,"X5, X1, X3",BMW Polska | Konfigurator,3,False,True,279,"cena, finansowanie"
bmw_450186_ch071_9709,", okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyn...","X5, X1, X3",BMW Polska | Konfigurator,3,False,True,202,"cena, silnik, finansowanie"
bmw_458588_ch000_9834,Autoryzowany Serwis BMW. Relax. We care. Umów wizytę serwisową Znajdź Autoryzowany Serwis BMW Umów się na spotkanie Umów się na spotkanie Proactive Care Service Inclusive Repair Inclusive Pomoc w razi...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,399,"silnik, serwis"
bmw_458588_ch001_5112,na spotkanie Umów się na spotkanie BMW Service 5+. Twoje BMW ma więcej niż 5 lat? Łączy Was niejedna wspólna historia. Zapewnij swojemu BMW serwis na najwyższym poziomie,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,169,serwis
bmw_458588_ch002_9770,", by pisać ją dalej. Wymiana oleju już za599 PLN*.Bezpłatny pakiet BMW Assistance na dwa lata. Skorzystaj z oferty specjalnej BMW Service 5+. Wymiana oleju już za599 PLN* Bezpłatny pakiet BMW Assistan...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,394,"cena, silnik, serwis"
bmw_458588_ch003_9812,", BMW serii 2, BMW serii 3, BMW serii 4, BMW serii 5, BMW X1, BMW X2, BMW X3, BMW X4. Czym jest BMW Service 5+ ? BMW Service 5+ to idealne rozwiązanie, które zapewni bezpieczeństwo i utrzymanie wartoś...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,375,serwis
bmw_458588_ch004_5701,", że Twoje BMW jest w najlepszych rękach. Twoje korzyści z Autoryzowanym Serwisem BMW. Wiedza i doświadczenie Ekspertów Serwisowych BMW. Nowoczesne technologie i narzędzia. Wyłącznie oryginalne części...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,390,serwis
bmw_458588_ch005_4623,BMW Service 5+. W Autoryzowanym Serwisie BMW jesteś w dobrych rękach. Dzięki indywidualnie dopasowanym ofertom i naszej obietnicy serwisowej Proactive Care możesz zachować mobilność przez cały czas. S...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,211,serwis
bmw_458588_ch006_7640,", naprawa lub przegląd: oferujemy dokładnie to, czego potrzebuje Twoje BMW. Przegląd Twoich korzyści. Proaktywnie Jakość i doświadczenie Duża sieć serwisowa Oryginalne części BMW Kompleksowa oferta us...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,367,serwis
bmw_458588_ch007_4652,", przypadający termin wizyty w serwisie, awaria czy też wypadek. Oferujemy optymalne rozwiązanie dla Twojego BMW. Odpręż się i ciesz się zaletami autoryzowanego serwisu. Proaktywny kontakt. Kontaktuje...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,248,"cena, serwis"
bmw_458588_ch008_7989,", pocztę elektroniczną lub wiadomości bezpośrednio w pojeździe. W pilnych przypadkach zadzwonimy do Ciebie. Termin wizyty w serwisie. Proponujemy Ci swobodny wybór wizyty w serwisie. Ty decydujesz","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,196,"cena, serwis"
bmw_458588_ch009_2363,", kiedy chcesz przyjechać i wygodnie rezerwujesz termin online w swoim Autoryzowanym Serwisie BMW. Twoje BMW jest w serwisie? Będziemy informować Cię o stanie czynności serwisowych i kosztach. Co jest...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,210,"cena, serwis"
bmw_458588_ch010_1870,", aby korzystać z Proactive Care. Aktywne konto BMW ConnectedDrive Aktywne konto BMW ConnectedDrive Pojazd dodany do Twojego profilu BMW ID oraz preferowany Autoryzowany Serwis BMW Pojazd dodany do Tw...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,392,"cena, serwis"
bmw_458588_ch011_8894,", zapisane w profilu BMW ID Twoje dane, takie jak numer telefonu i adres e-mail, zapisane w profilu BMW ID Aby umożliwić nam kontakt z Tobą","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,139,
bmw_458588_ch012_0014,", prosimy o wyrażenie zgody na postanowienia o ochronie danych osobowych i komunikację ze strony BMW AG lub Twojego Autoryzowanego Serwisu BMW. W celu wygodniejszego nawiązania kontaktu aktywuj powiad...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,350,"cena, silnik, zasięg"
bmw_458588_ch013_0060,", ale także długookresowa sprawność. Choć z biegiem czasu akumulatory naturalnie się zużywają, BMW Proactive Care monitoruje stan Twojego akumulatora i powiadamia Cię, gdy wymaga on uwagi. Otrzymuj po...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,364,"cena, silnik"
bmw_458588_ch014_8636,", aby uwolnić Cię od kłopotu. Dzięki tej proaktywnej usłudze pragniemy ułatwić Ci eksploatację i dotrzymać naszej obietnicy: Zrelaksuj się. My zajmiemy się resztą. Bezgotówkowe, bezpieczne i bezproble...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,274,cena
bmw_458588_ch015_6692,", który łączy w sobie wygodę i bezpieczeństwo. Jako zintegrowana funkcja BMW Proactive Care stanowi idealne dopełnienie tego rozwiązania. Korzystaj z BMW Pay, aby szybko i łatwo realizować płatności –...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,299,cena
bmw_458588_ch016_9302,", otrzymując natychmiastowe potwierdzenie. Przejrzyste zarządzanie zapewnia pełną kontrolę nad transakcjami przez cały czas. Usługa BMW Pay jest dostępna w całej Autoryzowanej Sieci Serwisowej BMW. Sk...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,329,serwis
bmw_458588_ch017_5134,", również poza godzinami pracy. Brak oczekiwania w kolejce w punkcie obsługi klienta serwisu. BMW Service Inclusive. Zapłać raz, podróżuj bez zmartwień. Dzięki BMW Service Inclusive wybierasz okres ob...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,332,"cena, serwis"
bmw_458588_ch018_0077,", stałą opłatę. Dla nowych i używanych pojazdów. Wybierz dokładnie taki pakiet, który odpowiada Twoim potrzebom. Pakiet może zawierać poniższe usługi: Przegląd serwisowy pojazdu. Wymiana oraz uzupełni...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,243,"cena, silnik, serwis"
bmw_458588_ch019_3399,", filtra paliwa (dla silników wysokoprężnych) oraz wkładu filtra powietrza. Wymiana świec zapłonowych (dla silników benzynowych). Wymiana płynu hamulcowego. Znajdź Autoryzowany Serwis BMW BMW Service ...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,399,"cena, silnik, zasięg"
bmw_458588_ch020_1664,BMW. Pakiet obejmuje następujące usługi: Przegląd serwisowy pojazdu. Wymiana mikrofiltra. Wymiana płynu hamulcowego. Znajdź Autoryzowany Serwis BMW BMW Service Inclusive Plus. Dodatkowe korzyści w ram...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,398,"cena, serwis"
bmw_458588_ch021_0359,/ tarcze hamulcowe przód / tył. Wymiana sprzęgła w przypadku zużycia (nie dotyczy pojazdów w pełni elektrycznych – BEV). Wymiana gum oraz piór wycieraczek (w razie potrzeby,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,172,zasięg
bmw_458588_ch022_1422,", w ramach wymiany oleju silnikowego lub przeglądu serwisowego pojazdu, maks. 1x w roku). Znajdź Autoryzowany Serwis BMW Kalkulator Pakietu BMW Service Inclusive. Kalkulator dla samochodów nowych. Dzi...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,347,"cena, silnik, serwis"
bmw_458588_ch023_9250,", silnika oraz wieku lub przebiegu. Przy wyborze pakietu należy pamiętać, że BMW Service Inclusive dla nowych pojazdów można wykupić tylko do pierwszego planowego przeglądu","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,172,"silnik, serwis"
bmw_458588_ch024_0214,", a BMW Service Inclusive Plus dla fabrycznie nowego samochodu. Ceny ważne od 01.11.2023 r. u wszystkich autoryzowanych dealerów i w punktach serwisowych BMW. Ceny zawierają 23% VAT.Podane ceny są ori...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,394,"cena, silnik, serwis"
bmw_458588_ch025_9985,określonego dla danego pojazdu. W celu uzyskania indywidualnej oferty prosimy o kontakt z dealerem marki BMW. Kalkulator dla samochodów używanych. Znajdź odpowiedni pakiet serwisowy dla Twojego modelu...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,396,"cena, silnik, serwis"
bmw_458588_ch026_5227,BMW. Cena pakietu zależy od modelu BMW oraz wieku lub przebiegu. Ceny ważne od 01.01.2024 r. u wszystkich autoryzowanych dealerów i w punktach serwisowych BMW. Ceny zawierają 23% VAT. Wybierając pakie...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,201,"cena, serwis"
bmw_458588_ch028_0558,", że BMW Service Inclusive dla samochodów używanych można wykupić dopiero po pierwszym przeglądzie. Podane ceny są orientacyjne i dotyczą wyłącznie wymienionych modeli. Ceny mogą się różnić w zależnoś...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,394,"cena, silnik, serwis"
bmw_458588_ch029_0470,o kontakt z dealerem marki BMW. BMW Repair Inclusive. Na wszelki wypadek. Przedłuż ustawową gwarancję do pięciu lat i przebiegu 200 000 km. Ciesz się beztroską jazdą jeszcze dłużej. Pokrywa koszty nap...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,392,"cena, silnik, serwis"
bmw_458588_ch030_6032,na całym świecie w Autoryzowanych Serwisach BMW Dostępne na całym świecie w Autoryzowanych Serwisach BMW Możliwość przeniesienia na nowego właściciela w momencie sprzedaży Możliwość przeniesienia na n...,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,399,"cena, serwis"
bmw_458588_ch031_4994,nowego BMW Możliwość rezerwacji w ciągu pierwszych trzech miesięcy od pierwszej rejestracji nowego BMW Znajdź Autoryzowany Serwis BMW Pomoc w razie awarii i wypadku. Gdy coś się wydarzy,"X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,185,"cena, silnik, serwis"
bmw_458588_ch032_1280,", jesteśmy po Twojej stronie. Przebita opona lub szkoda powypadkowa? Pomoc BMW w razie awarii i wypadku zapewnia, że odzyskasz mobilność tak szybko","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,147,"cena, silnik"
bmw_458588_ch033_3122,", że odzyskasz mobilność tak szybko, jak to możliwe. Natychmiastowa pomoc przez telefon. Nasi specjaliści są dostępni przez całą dobę. Przez 365 dni w roku. +48 22 503 93 33. Aby umożliwić Ci szybkie ...","X1, X3",Autoryzowany serwis: Przegląd naszych ofert i usług,3,False,False,302,"cena, silnik"
