id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_344954_ch020_2041,"Od 271 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_344954_ch021_4667,Zasięg elektryczny (WLTP)²88–91 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Konfigur...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,364,"cena, silnik, przyspieszenie"
bmw_344954_ch022_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,347,"cena, silnik, zasięg"
bmw_344954_ch023_5752,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²95–105 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Kontynuuj do „Porównaj” BMW...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,364,"cena, silnik, przyspieszenie"
bmw_344954_ch024_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,453,"cena, finansowanie"
bmw_344954_ch025_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_344954_ch026_9880,"Od 307 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,452,"cena, silnik, zasięg"
bmw_344954_ch027_9845,Zasięg elektryczny (WLTP)²95–105 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Konfigu...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,365,"cena, silnik, przyspieszenie"
bmw_344954_ch028_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_344954_ch029_9845,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²88–98 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Kontynuuj do „Porównaj” BMW ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,361,"cena, silnik, przyspieszenie"
bmw_344954_ch030_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_344954_ch031_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_344954_ch032_5713,"Od 318 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_344954_ch033_2349,Zasięg elektryczny (WLTP)²88–98 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Konfigur...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,363,"cena, silnik, przyspieszenie"
bmw_344954_ch034_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_344954_ch035_0771,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²62–68 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Kontynuuj do „Porównaj” BMW ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,358,"cena, silnik, przyspieszenie"
bmw_344954_ch036_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_344954_ch037_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_344954_ch038_0748,"Od 687 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_344954_ch039_7717,Zasięg elektryczny (WLTP)²62–68 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny Konfigur...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,362,"cena, silnik, przyspieszenie"
bmw_344954_ch040_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,346,"cena, silnik, zasięg"
bmw_344954_ch041_9131,Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²60–66 km Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Konfiguracja i ceny Kontynuuj do „Porównaj” BMW ...,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,355,"cena, silnik, przyspieszenie"
bmw_344954_ch042_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",2,False,True,455,"cena, finansowanie"
bmw_344954_ch043_0397,"Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,384,cena
bmw_344954_ch044_2068,"Od 698 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...","M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",5,True,True,451,"cena, silnik, zasięg"
bmw_344954_ch045_3695,Zasięg elektryczny (WLTP)²60–66 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i ceny,"M5, X3","Hybrydy plug-in BMW: modele, zalety i opcje zakupu",4,True,True,191,"silnik, przyspieszenie, zasięg"
bmw_580133_ch000_2705,"Ładowanie e-samochodu w trasie. Twoja rozbudowana infrastruktura ładowania. Skonfiguruj Umów się na jazdę próbną BMW i 5 e Drive 40 Limuzyna: zużycie energii w cyklu mieszanym WLTP, w k Wh/100 km¹: 17...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,373,"cena, silnik, zasięg"
bmw_580133_ch002_2522,Możliwości ładowania Możliwości ładowania Ładowanie w domu Ładowanie w domu Możliwości ładowania Porównanie czasu trwania ładowania Akcesoria do ładowania Znajdź stacje ładowania Destination Charging ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,436,"cena, zasięg"
bmw_580133_ch003_7328,"Pojazdy elektryczne i hybrydy plug-in oferują nowy, wydajny i wygodny rodzaj mobilności. Dzięki wszechstronnym opcjom i najnowocześniejszym technologiom ładowania możesz jeździć zawsze bez obaw – zaró...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,486,"cena, zasięg"
bmw_580133_ch004_8562,"Ponad 800 000 punktów ładowania. Ponad 800 000 punktów ładowania. Czy to w trasie, czy na co dzień – dzięki ponad 800 000 punktów ładowania w całej Europie znajdziesz wiele różnych możliwości naładowa...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,430,"cena, silnik, zasięg"
bmw_580133_ch005_1050,Ładowanie na stacjach ładowania wysokiej mocy. Ładowanie na stacjach ładowania wysokiej mocy. Dzięki stacjom ładowania o wysokiej mocy (HPC) w sieci ładowania BMW Charging⁷ możesz ładować się niezwykl...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,486,"cena, silnik, zasięg"
bmw_580133_ch006_9020,"Atrakcyjne taryfy opłat za energię elektryczną. Atrakcyjne taryfy opłat za energię elektryczną. Kupując nowe elektryczne BMW, korzystasz z atrakcyjnych stawek w ramach BMW Charging⁷, zwłaszcza w ramac...","X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,496,"cena, silnik"
bmw_580133_ch007_7498,Po prostu ładuj. Plug & Charge. Po prostu ładuj. Więcej niż tylko technologia ładowania. BMW Plug & Charge to krok w stronę mobilności elektrycznej jutra. Po podłączeniu do stacji ładowania zgodnej ze...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,468,"cena, silnik, zasięg"
bmw_580133_ch008_3414,Na przykład prywatną lub firmową. Wybór należy do Ciebie. Czas trwania ładowania pojazdów elektrycznych. Na stacjach ładowania o wysokiej mocy można wyjątkowo szybko naładować pojazd elektryczny podcz...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,476,"cena, silnik, zasięg"
bmw_580133_ch009_7515,Porównanie czasu trwania ładowania. Limuzyna / Touring / Coupé (8) Limuzyna / Touring / Coupé (8) Kontynuuj do „Porównaj”BMW i 4 e Drive 40 Gran CoupéJUŻ OD 1100 PLN NETTO LUB W LEASINGU 0%⁸Zasięg ele...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,2,False,False,230,"cena, silnik, zasięg"
bmw_580133_ch010_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴154 - 209 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 4 e Drive 40 Gran Coupé BMW i...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,445,"cena, silnik, zasięg"
bmw_580133_ch011_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴154 - 209 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,398,"cena, silnik, zasięg"
bmw_580133_ch012_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴141 - 185 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 4 M 60 x Drive Gran Coupé BMW...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,462,"cena, silnik, zasięg"
bmw_580133_ch013_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴141 - 185 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,419,"cena, silnik, zasięg"
bmw_580133_ch014_4456,LUB W LEASINGU 0%⁹Zasięg elektryczny (WLTP)²513–626 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴157 - 211 km Skonfiguruj...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,429,"cena, silnik, zasięg"
bmw_580133_ch015_4327,LUB W LEASINGU 0%⁹ JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%⁹ JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%⁹ Zasięg elektryczny (WLTP)²513–626 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,245,"cena, silnik, zasięg"
bmw_580133_ch016_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴157 - 211 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,397,"cena, silnik, zasięg"
bmw_580133_ch017_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴145 - 174 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Limuzyna BMW i...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,456,"cena, silnik, zasięg"
bmw_580133_ch018_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴145 - 174 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,417,"cena, silnik, zasięg"
bmw_580133_ch019_6890,LUB W LEASINGU 0%Zasięg elektryczny (WLTP)²495–602 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴149 - 204 km Skonfiguruj ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,423,"cena, silnik, zasięg"
bmw_580133_ch020_2701,LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,242,"cena, silnik, zasięg"
bmw_580133_ch021_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴149 - 204 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,396,"cena, silnik, zasięg"
bmw_580133_ch022_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴143 - 171 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Touring BMW i ...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,453,"cena, silnik, zasięg"
bmw_580133_ch023_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴143 - 171 km Zasięg po 10...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,420,"cena, silnik, zasięg"
bmw_580133_ch024_1523,LUB W LEASINGU 0%¹⁰Zasięg elektryczny (WLTP)²589–624 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 h Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴151 - 186 km Skonfiguru...,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,432,"cena, silnik, zasięg"
bmw_580133_ch025_9424,LUB W LEASINGU 0%¹⁰ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ Zasięg elektryczny (WLTP)²589–624 km Zasięg elektryczny (WLTP)²,"X3, i4",Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,5,True,False,179,"cena, silnik, zasięg"
bmw_604823_ch000_2562,Akumulator pojazdu elektrycznego i technologia napędu. Tak działa pojazd elektryczny. Więcej o optymalizacji żywotności BMW i 4 e Drive 40 Gran Coupé: Zużycie energii w cyklu mieszanym WLTP w k Wh/100...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,379,"cena, silnik, zasięg"
bmw_604823_ch001_1410,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,461,"cena, silnik, zasięg"
bmw_604823_ch002_1410,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,5,True,False,438,"cena, silnik, zasięg"
bmw_604823_ch003_1410,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,492,"cena, silnik, zasięg"
bmw_604823_ch004_6662,Silnik elektryczny wyróżnia silny zryw. W porównaniu z silnikiem spalinowym napęd elektryczny rozwija moc jeszcze dynamiczniej. Swoją pełną moc przenosi on na drogę bez opóźnienia. Akumulator pojazdu ...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,436,"silnik, zasięg, elektryczny"
bmw_604823_ch005_4422,Posiada on zintegrowany akumulator z systemem ładowania zabezpieczony przed wypadkiem. Ładowanie akumulatora podczas hamowania poprzez odzyskiwanie energii. W pojazdach z silnikiem elektrycznym układ ...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,499,"cena, silnik, zasięg"
bmw_604823_ch006_9980,W temacie akumulatora pojazdu elektrycznego pojawia się wiele pojęć. Skrót informacji. Akumulator pojazdu elektrycznego jest magazynem energii. Akumulator pojazdu elektrycznego jest magazynem energii....,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,391,"cena, silnik, zasięg"
bmw_604823_ch007_1117,"Pobierają one energię elektryczną ze stacji ładowania i oddają ją do silnika elektrycznego. Ilość energii w kilowatogodzinach (k Wh), którą może zgromadzić akumulator pojazdu elektrycznego, wynika z l...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,446,"cena, silnik, zasięg"
bmw_604823_ch008_2822,Akumulator w pojeździe elektrycznym dużo z siebie daje. Akumulator w pojeździe elektrycznym dużo z siebie daje. Akumulator w pojeździe elektrycznym zasadniczo działa tak samo jak bateria w telefonie k...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,392,"zasięg, elektryczny"
bmw_604823_ch009_3974,"Z jednej strony jest on w ten sposób chroniony przed zbyt wysoką temperaturą, gdy podczas jazdy pobierana jest duża moc. Z drugiej strony w ten sposób zapewniony jest w miarę krótki czas trwania ładow...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,466,"cena, silnik, zasięg"
bmw_604823_ch010_8462,"W ten sposób zwiększa się nie tylko zasięg, ale również masa. Akumulator pojazdu elektrycznego może ważyć kilkaset kilogramów. Nieustannie ulepszana technologia oraz rosnąca gęstość energetyczna zwięk...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,411,zasięg
bmw_604823_ch011_3304,"Celek akumulatorów BMW. Akumulator - serce elektrycznego BMW. Akumulator pojazdu elektrycznego jest najcenniejszym komponentem w pojeździe BMW, porównywalnym z silnikiem spalinowym. Cena akumulatora p...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,491,"cena, silnik"
bmw_604823_ch012_3930,"Akumulator chronią dodatkowo zintegrowane funkcje. Więcej o kosztach pojazdów elektrycznych Zobacz, jaki masz wpływ na żywotność akumulatora w swoim pojeździe elektrycznym. Akumulator pojazdu elektryc...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,393,"cena, zasięg, elektryczny"
bmw_604823_ch013_2213,"Maksymalną pojemność używanego akumulatora pojazdu elektrycznego w porównaniu z nowym określa się mianem State of Health (So H). Im niższy stan So H, tym mniejszy zasięg. Poprzez dbałość i styl jazdy ...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,403,zasięg
bmw_604823_ch014_7745,"Powolne ładowanie chroni akumulator. Akumulatory pojazdów elektrycznych lepiej znoszą powolne ładowanie w stacjach Wallbox, stacjach ładowania AC lub DC z mocą maksymalnie 100 k W. Z ładowania z wysok...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,402,"cena, silnik, zasięg"
bmw_604823_ch015_1233,"Akumulator ładuj tylko, jeśli jest to niezbędne, a nie po każdej podróży. Poziomy naładowania od niskich do średnich podczas parkowania są mają lepszy wpływ na żywotność akumulatora pojazdu elektryczn...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,493,"cena, zasięg"
bmw_604823_ch016_2200,Najlepiej dopiero na krótko przed wyjazdem. Ustawianie celu ładowania na co dzień. Optymalnym podejściem jest unikanie pełnego ładowania na co dzień. BMW zaleca cel ładowania wynoszący maksymalnie 80%...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,418,cena
bmw_604823_ch017_0313,"Umiarkowany styl jazdy odciąża akumulator. Aby chronić akumulator pojazdu elektrycznego, przyspieszaj z umiarem i prowadź go przewidująco w umiarkowanym tempie. W ten sposób rzadziej będziesz musiał z...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,475,cena
bmw_604823_ch018_8577,Umiarkowana temperatura to optymalne warunki. W upały pojazd elektryczny najlepiej parkować w cieniu lub w garażu. W szczególności w przypadku parkowania przez długi czas. Średni poziom naładowania ak...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,476,"cena, zasięg, elektryczny"
bmw_604823_ch019_3238,Idealnym poziomem naładowania akumulatora jest 30–50%. Jak utrzymać dużą zdolność do gromadzenia energii w akumulatorze? Akumulator pojazdu elektrycznego jest przystosowany do wszelkich sytuacji w cod...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,342,cena
bmw_604823_ch020_9967,"Jeden aspekt starzenia uwarunkowany jest czasowo, a więc kalendarzowo. Im konsekwentniej unika się wysokiego poziomu naładowania i wysokiej temperatury akumulatora podczas parkowania, tym wolniej nast...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,452,"cena, silnik"
bmw_604823_ch021_7239,Można je spowolnić na przykład poprzez przewidujący styl jazdy i umiarkowaną moc ładowania. Doświadczenie zebrane przez wiele lat na przykładzie BMW i 3. Trwałość akumulatorów stosowanych w elektryczn...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,383,"cena, silnik, zasięg"
bmw_604823_ch022_3979,"Jeszcze na etapie rozwoju BMW i 3, przeprowadzaliśmy kompleksowe testy obejmujące jazdę oraz ładowanie, a także analizowaliśmy symulacje procesu starzenia się tego kluczowego komponentu. Znajdź używan...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,461,"cena, silnik, zasięg"
bmw_604823_ch023_7173,Poniżej znajdziesz wszystkie kluczowe informacje na temat naszych używanych samochodów elektrycznych. Więcej o używanych pojazdach elektrycznych BMW Lepsze warunki pod nowsze generacje BMW. Wczesne mo...,i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,459,"cena, silnik, zasięg"
bmw_604823_ch024_4836,"Ponieważ w indywidualnym przypadku wpływ na to ma wiele czynników, nie można sformułować ogólnego stwierdzenia dotyczącego procesu starzenia się konkretnego pojazdu. Budowa silnika elektrycznego. Pros...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,419,"silnik, zasięg, elektryczny"
bmw_604823_ch025_9171,"Do jego najważniejszych elementów należą wirnik i stojan. Jak sama nazwa mówi, wirnik ma się obracać. Odbywa się to w efekcie wzajemnego oddziaływania pola magnetycznego wirnika i stojana. Pole magnet...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,390,"cena, silnik, zasięg"
bmw_604823_ch026_1652,"Jeśli pod uwagę weźmiemy cykl jazdy (WLTP), stwierdzimy, że sprawność silnika elektrycznego ponad trzykrotnie przekracza sprawność silnika spalinowego. W pojazdach elektrycznych BMW często stosowane s...",i4,Akumulator pojazdu elektrycznego i technologia napędu BMW.,2,False,False,470,"cena, silnik, zasięg"
