id,text_preview,source_url,title,models,is_model_page,chunk_size,token_estimate
bmw_592965_chunk_009,o dużej mocy (HPC) w km⁴157 - 211 km Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴ 157 - 211 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i5 M60 xDrive LimuzynaDOSTĘPNE W LEASINGU 0%Zasięg elektryczny (WLTP)²473–539 kmMin. czas ładowania DC (od 10 do ...,https://www.bmw.pl/pl/samochod-elektryczny/public-charging.html,Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,"i4, X3",True,798,199
bmw_592965_chunk_010,(WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴145 - 174 km Zasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴ 145 - 174 km SkonfigurujPorównaj terazKont...,https://www.bmw.pl/pl/samochod-elektryczny/public-charging.html,Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,"i4, X3",True,799,199
bmw_592965_chunk_011,BMW i5 eDrive40 Touring BMW i5 eDrive40 Touring JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naład...,https://www.bmw.pl/pl/samochod-elektryczny/public-charging.html,Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,"i4, X3",True,797,199
bmw_592965_chunk_012,(WLTP)²455–522 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC) w km⁴143 - 171 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 M60 xDrive Touring BMW i5 M60 xDrive Touring BMW i5 M60 xDrive Touring DOSTĘPNE W LEASINGU 0% D...,https://www.bmw.pl/pl/samochod-elektryczny/public-charging.html,Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,"i4, X3",True,799,199
bmw_592965_chunk_013,w km⁴ 143 - 171 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i7 xDrive60 LimuzynaJUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰Zasięg elektryczny (WLTP)²589–624 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 hZasięg po 10 minutach ładowania o ...,https://www.bmw.pl/pl/samochod-elektryczny/public-charging.html,Ładowanie samochodu elektrycznego w trasie: stacje ładowania i akcesoria,"i4, X3",True,665,166
bmw_576168_chunk_000,"Akumulator pojazdu elektrycznego i technologia napędu. Tak działa pojazd elektryczny. Więcej o optymalizacji żywotności BMW i4 eDrive40 Gran Coupé: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km1: 18–14,9; zasięg elektryczny, WLTP w km: 506–613 Podane wartości wyznaczono zgodnie z wymaganą proc...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,797,199
bmw_576168_chunk_001,"Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. BMW i3: Zużycie energii w cy...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,793,198
bmw_576168_chunk_002,"Przejdź do modeli Przejdź do modeli Optymalizacja żywotności Technologia silników Doznania z jazdy Najczęściej zadawane pytania Przejdź do modeli Przejdź do modeli Przejdź do modeli Przejdź do modeli Co sprawia, że pojazd elektryczny jest tak wyjątkowy. Silnik elektryczny wyróżnia silny zryw. W poró...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,798,199
bmw_576168_chunk_003,ładowania zabezpieczony przed wypadkiem. Ładowanie akumulatora podczas hamowania poprzez odzyskiwanie energii. W pojazdach z silnikiem elektrycznym układ hamulcowy działa na zasadzie odzysku. W odróżnieniu od konwencjonalnych hamulców odzyskuje on energię. Zjawisko to nazywane jest rekuperacją. Akum...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,794,198
bmw_576168_chunk_004,"energii. Składa się on z wielu celek. Pobierają one energię elektryczną ze stacji ładowania i oddają ją do silnika elektrycznego. Ilość energii w kilowatogodzinach (kWh), którą może zgromadzić akumulator pojazdu elektrycznego, wynika z liczby i zdolności celek do przechowywania energii określanej cz...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,790,197
bmw_576168_chunk_005,"jest on o wiele większy, wydajniejszy i trwalszy. Inteligentne zarządzanie energią cieplną sprawia, że akumulator pojazdu elektrycznego uzyskuje optymalną temperaturę roboczą. Z jednej strony jest on w ten sposób chroniony przed zbyt wysoką temperaturą, gdy podczas jazdy pobierana jest duża moc. Z d...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,794,198
bmw_576168_chunk_006,pojazdu elektrycznego może ważyć kilkaset kilogramów. Nieustannie ulepszana technologia oraz rosnąca gęstość energetyczna zwiększają zasięg również bez zwiększania masy akumulatora pojazdu elektrycznego. Swój wkład w rozwój takich rozwiązań ma również centrum kompetencyjne ds. celek akumulatorów BMW...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,799,199
bmw_576168_chunk_007,"Kierowca poprzez swoje zwyczaje użytkowania może mieć pozytywny wpływ na żywotność akumulatora pojazdu elektrycznego. Akumulator chronią dodatkowo zintegrowane funkcje. Więcej o kosztach pojazdów elektrycznych Zobacz, jaki masz wpływ na żywotność akumulatora w swoim pojeździe elektrycznym. Akumulato...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,798,199
bmw_576168_chunk_008,"stan SoH, tym mniejszy zasięg. Poprzez dbałość i styl jazdy można utrzymywać optymalną kondycję akumulatora i pozytywnie wpłynąć na jego żywotność. Zalecenia dotyczące optymalizacji żywotności akumulatora pojazdu elektrycznego. Powolne ładowanie chroni akumulator. Akumulatory pojazdów elektrycznych ...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,791,197
bmw_576168_chunk_009,od niskich do średnich podczas parkowania są mają lepszy wpływ na żywotność akumulatora pojazdu elektrycznego. Pełne ładowanie przed długimi trasami. Zalecanym poziomem naładowania w codziennej eksploatacji akumulatora pojazdu elektrycznego jest poziom od 10% do 80%. Przed długimi wyjazdami ładuj ak...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,798,199
bmw_576168_chunk_010,"utrzymujemy zalecany poziom od 10% do 80%. Umiarkowany styl jazdy odciąża akumulator. Aby chronić akumulator pojazdu elektrycznego, przyspieszaj z umiarem i prowadź go przewidująco w umiarkowanym tempie. W ten sposób rzadziej będziesz musiał zatrzymywać się na stacjach ładowania. Utrzymywanie niskie...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,799,199
bmw_576168_chunk_011,"poziom naładowania akumulatora podczas długich postojów. Akumulator pojazdu elektrycznego podczas parkowania rozładowuje się bardzo wolno. Dlatego przed dłuższym postojem, na przykład na czas urlopu, nie podłączamy pojazdu do stacji ładowania. Idealnym poziomem naładowania akumulatora jest 30–50%. J...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,799,199
bmw_576168_chunk_012,"temperatury akumulatora podczas parkowania, tym wolniej następuje starzenie kalendarzowe. Na drugi aspekt starzenia zasadniczy wpływ ma liczba cykli ładowania i rozładowywania. Ten aspekt nosi miano starzenia cyklicznego. Można je spowolnić na przykład poprzez przewidujący styl jazdy i umiarkowaną m...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,797,199
bmw_576168_chunk_013,"kompleksowe testy obejmujące jazdę oraz ładowanie, a także analizowaliśmy symulacje procesu starzenia się tego kluczowego komponentu. Znajdź używane elektryczne BMW idealne dla Ciebie. Rozważasz zakup używanego pojazdu elektrycznego? W takim razie trafiłeś we właściwe miejsce. Postaw na jakość premi...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,792,198
bmw_576168_chunk_014,"akumulatorów nowsze generacje pojazdów elektrycznych BMW wykazują jeszcze lepsze warunki w związku z procesem starzenia się. Ponieważ w indywidualnym przypadku wpływ na to ma wiele czynników, nie można sformułować ogólnego stwierdzenia dotyczącego procesu starzenia się konkretnego pojazdu. Budowa si...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,794,198
bmw_576168_chunk_015,"wirnika – w zależności od typu silnika – wytwarzane jest przez magnesy lub prąd. Powstający ruch obrotowy silnik elektryczny przenosi na koła za pośrednictwem 1-biegowej skrzyni biegów. Jeśli pod uwagę weźmiemy cykl jazdy (WLTP), stwierdzimy, że sprawność silnika elektrycznego ponad trzykrotnie prze...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,790,197
bmw_576168_chunk_016,silników SSM. Wyróżnia je rezygnacja z określonych „metali ziem rzadkich” w wirniku. W porównaniu z innymi typami silników silniki SSM cechują się korzystną charakterystyką mocy i również przy dużej prędkości zapewniają dobre przyspieszenie. Jest to przydatne podczas wyprzedzania na autostradzie. Op...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,795,198
bmw_576168_chunk_017,"duża gęstością mocy. W danej przestrzeni montażowej może on wytwarzać stosunkowo dużą moc. Pod względem technicznym różni się od silnika SSM tym, że pole magnetyczne wytwarzane jest w wirniku w inny sposób. Wytwarzają je magnesy trwałe. Dlatego silnik PSM szczególnie dobrze nadaje się na przykład do...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,793,198
bmw_576168_chunk_018,moment obrotowy w dolnym zakresie prędkości obrotowej jest wysoki i niemal stały. Przy wyższych prędkościach obrotowych silnik elektryczny może w dowolnej chwili mobilizować swoją pełną moc. Dlatego prędkości obrotowej nie trzeba dostosowywać jak w silniku spalinowym poprzez zmianę biegu. Jazda elek...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,796,199
bmw_576168_chunk_019,"w podwoziu pojazdu, a BMW doskonale trzyma się drogi. Dlatego pojazd elektryczny tak szybko przyspiesza. Dzięki zastosowaniu 1-biegowej skrzyni biegów elektryczne BMW przyspiesza płynnie bez przełączania biegów. Po naciśnięciu pedału przyspieszenia moment obrotowy dostępny jest od razu. Po zdjęciu n...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,792,198
bmw_576168_chunk_020,"silnika elektrycznego. W razie konieczności aktywowany jest konwencjonalny układ hamulcowy. W efekcie tej inteligentnej współpracy odzyskiwana jest maksymalna ilość energii, zapewniona jest ochrona hamulców i zmniejsza się ilość cząstek powstających wskutek tarcia hamulców. Pytania i odpowiedzi doty...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,798,199
bmw_576168_chunk_021,"aby dotrzeć do pobliskiego supermarketu. Dlatego ważne jest, aby wcześniej sprawdzić, jak często pojazd ładowany będzie w miejscach publicznych lub czy w domu dostępna będzie stacja Wallbox. Jak działa silnik elektryczny? Jak działa silnik elektryczny? Silnik elektryczny wykorzystuje energię elektry...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,791,197
bmw_576168_chunk_022,"w pojazdach elektrycznych? Rekuperację nazywa się również hamowaniem odzyskowym. Gdy pojazd elektryczny hamuje, silnik elektryczny staje się alternatorem. Przekształca on energię kinetyczną pojazdu z powrotem na energię elektryczną, która w konwencjonalnych hamulcach samochodów jest rozpraszana w po...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,799,199
bmw_576168_chunk_023,zamontowany jest silnik elektryczny. Rekuperacja realizowana jest również w pojazdach z systemem mild hybrid lub w hybrydach plug-in. Ile kosztuje akumulator w pojeździe elektrycznym? Ile kosztuje akumulator w pojeździe elektrycznym? Akumulator w pojeździe elektrycznym jest najdroższym komponentem. ...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,796,199
bmw_576168_chunk_024,"pojazdu elektrycznego. Jak zachowuje się akumulator w pojeździe elektrycznym zimą? Jak zachowuje się akumulator w pojeździe elektrycznym zimą? Jeśli akumulator w pojeździe elektrycznym jest zimny, jego wewnętrzna przewodność spada. Oddaje on mniej prądu i również mniej prądu pochłania. Aktualne elek...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,797,199
bmw_576168_chunk_025,"przez to zmniejszają zasięg. Jak nagrzewa się akumulator w pojeździe elektrycznym? Jak nagrzewa się akumulator w pojeździe elektrycznym? Akumulator w pojeździe elektrycznym nagrzewa się podczas jazdy i ładowania. W szczególności w przypadku dużego zapotrzebowania na moc, na przykład podczas przyspie...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,798,199
bmw_576168_chunk_026,"elektrycznego lub hybrydy plug-in. Albo wygodnie w domu lub elastycznie w miejscach publicznych. Wybór należy do Ciebie. W domu możesz bezpiecznie i wygodnie ładować na przykład ze stacji BMW Wallbox. Szybka ładowarka uniwersalna umożliwia ładowanie z gniazdka domowego lub przemysłowego, a także z r...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,796,199
bmw_576168_chunk_027,będzie ładowany na krótko przed planowanym wyjazdem. Dotyczy to w szczególności ładowania AC przez noc. W tym celu korzystaj z praktycznej funkcji „Ładowanie w przedziale czasowym” w aplikacji My BMW. W ten sposób możesz określić optymalny moment rozpoczęcia ładowania. I idealnie przygotujesz swój p...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,792,198
bmw_576168_chunk_028,"krótkiej przerwy w jeździe. Jeśli pozostawisz swój pojazd elektryczny BMW przez dłuższy czas na postoju, powinieneś utrzymywać poziom naładowania akumulatora w zakresie od 30 do 50 procent. Również takie działanie przyczynia się do ochrony akumulatora przez długi czas. Gdzie mogę ładować pojazd elek...",https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,793,198
bmw_576168_chunk_029,Publiczne stacje ładowania można też wyświetlać przez BMW Maps w systemie nawigacji pojazdu lub w aplikacji My BMW. Trasa zoptymalizowana pod kątem ładowania w systemie nawigacji Twojego BMW wspiera Cię podczas wszystkich podróży wykraczających poza aktualny zasięg. Zoptymalizowane pod kątem czasu p...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,793,198
bmw_576168_chunk_030,na trasie. Więcej o zasięgu Ładowanie w domu. Ładuj swój pojazd elektryczny lub hybrydę plug-in przez noc lub między wyjazdami. Rozpoczynaj jazdę z dobrze naładowanym akumulatorem i wygodnie dostosowuj ładowanie swojego elektrycznego BMW do swoich codziennych potrzeb. Więcej o ładowaniu w domu Obowi...,https://www.bmw.pl/pl/samochod-elektryczny/technologia-akumulatora.html,Akumulator pojazdu elektrycznego i technologia napędu BMW.,i4,True,465,116
bmw_182839_chunk_000,"Zasięg pojazdów elektrycznych. Komfortowa jazda na co dzień. BMW iX xDrive60: zużycie energii w cyklu mieszanym WLTP, w kWh/100 km¹: 21–17,9; zasięg elektryczny, WLTP w km: 597–701 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różnych czynnikó...",https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,800,200
bmw_182839_chunk_001,Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Duży. Większy. Zasięg elektryczny. Decyduje o funkcjonalności i uniwersalności samochodu elektrycznego w codziennym użytku. Dzięki innowacyjnym technologiom samochody elektryczne BMW oferują dużą poje...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,787,196
bmw_182839_chunk_002,dodatkowo optymalizują jego zasięg. Podczas długich podróży zoptymalizowane trasy automatycznie przejmują planowanie ładowania. Porównanie samochodów elektrycznych i zasięgów. Touring / Limuzyna / Coupé (8) Touring / Limuzyna / Coupé (8) BMW i4 eDrive40 Gran CoupéJUŻ OD 1100 PLN NETTO LUB W LEASINGU...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,799,199
bmw_182839_chunk_003,NETTO LUB W LEASINGU 0% JUŻ OD 1100 PLN NETTO LUB W LEASINGU 0% Zasięg elektryczny (WLTP)²506–613 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HP...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,799,199
bmw_182839_chunk_004,(HPC)⁴141 - 185 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé DOSTĘPNE W LEASINGU 0% DOSTĘPNE W LEASINGU 0% DOSTĘPNE W LEASINGU 0% Zasięg elektryczny (WLTP)²433–546 km Zasięg elektryczny (WLTP)² Min. czas ład...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,797,199
bmw_182839_chunk_005,PLN NETTO/MIES. LUB W LEASINGU 0%Zasięg elektryczny (WLTP)²513–626 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 eDrive40 Limuzyna BMW i5 eDrive40 Limuzyna BMW i...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,794,198
bmw_182839_chunk_006,Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 157 - 211 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i5 M60 xDrive LimuzynaDOSTĘPNE W LEASINGU 0%Zasięg elektryczny (WLTP)²473–539 kmMin. czas ł...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,788,197
bmw_182839_chunk_007,km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 145 - 174 km SkonfigurujPorówn...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,799,199
bmw_182839_chunk_008,Touring BMW i5 eDrive40 Touring BMW i5 eDrive40 Touring JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0% Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% pozio...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,794,198
bmw_182839_chunk_009,(WLTP)²455–522 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 M60 xDrive Touring BMW i5 M60 xDrive Touring BMW i5 M60 xDrive Touring DOSTĘPNE W LEASINGU 0% DOSTĘP...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,793,198
bmw_182839_chunk_010,143 - 171 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i7 xDrive60 LimuzynaJUŻ OD 2450 PLN NETTO LUB W LEASINGU 0%Zasięg elektryczny (WLTP)²589–624 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 hZasięg po 10 minutach ładowania o dużej mocy (HP...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,791,197
bmw_182839_chunk_011,DC (od 10 do 80% poziomu naładowania)³0:34 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴151 - 186 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 151 - 186 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porówn...,https://www.bmw.pl/pl/samochod-elektryczny/zasieg-samochodow-elektrycznych.html,"Zasięg pojazdu elektrycznego: czynniki, technologia i porównanie","i4, iX, X3",True,649,162
bmw_964259_chunk_000,"Wybierz swój wymarzony samochód, spośród wielu dostępnych modeli. Wybierz Twojego Dealera BMW. Select options to narrow down the results. Please note that filters are applied immediately. BMW M3 Touring BMW M5 Touring BMW M8 Cabrio BMW M8 Gran Coupé BMW Serii 2 Active Tourer BMW Serii 2 Coupé BMW Se...",https://www.bmw.pl/pl-pl/sl/stocklocator/results,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,796,199
bmw_964259_chunk_001,Activity Vehicle (SAV) Select Zelektryfikowany Elektryczny Hybryda Plug-In Select Paliwo Select Skrzynia biegów Automatyczna Select Rodzaj napędu Select exterior colors Select upholstery colors Select how to display performance Enter values Select Rezerwacja online Sortuj: Domyślnie Sortuj: Domyślni...,https://www.bmw.pl/pl-pl/sl/stocklocator/results,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,794,198
bmw_964259_chunk_002,Sortuj: Data produkcji (Malejąco) Sortuj: Czas dostawy (Rosnąco) Sortuj: Czas dostawy (Rosnąco) Sortuj: Czas dostawy (Malejąco) Sortuj: Czas dostawy (Malejąco) Sortuj: Przebieg (Rosnąco) Sortuj: Przebieg (Rosnąco) Sortuj: Przebieg (Malejąco) Sortuj: Przebieg (Malejąco) Sortuj: Rata Leasingu (Rosnąco...,https://www.bmw.pl/pl-pl/sl/stocklocator/results,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,794,198
bmw_964259_chunk_003,Parlamentu Europejskiego i Rady w sprawie homologacji typu pojazdów silnikowych w odniesieniu do emisji zanieczyszczeń pochodzących z lekkich pojazdów pasażerskich i użytkowych oraz w sprawie dostępu do informacji dotyczących naprawy i utrzymania pojazdów w brzmieniu obowiązującym w chwili udzieleni...,https://www.bmw.pl/pl-pl/sl/stocklocator/results,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,798,199
bmw_964259_chunk_004,"2 ustawy o usługach cyfrowych wynosi poniżej 150 000. Wartość ta została ustalona w oparciu o średnią miesięczną oszacowaną na podstawie aktywnych użytkowników w każdym z ostatnich sześciu miesięcy przy uwzględnieniu wymagań technicznych i ochrony danych, i na tej podstawie obliczyliśmy średnią mies...",https://www.bmw.pl/pl-pl/sl/stocklocator/results,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,659,164
bmw_884977_chunk_000,"Wybierz swój wymarzony samochód, spośród wielu dostępnych modeli. Wybierz Twojego Dealera BMW. Select options to narrow down the results. Please note that filters are applied immediately. BMW M3 Touring BMW M5 Touring BMW M8 Cabrio BMW M8 Gran Coupé BMW Serii 2 Active Tourer BMW Serii 2 Coupé BMW Se...",https://www.bmw.pl/pl-pl/sl/stocklocator,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,796,199
bmw_884977_chunk_001,Activity Vehicle (SAV) Select Zelektryfikowany Elektryczny Hybryda Plug-In Select Paliwo Select Skrzynia biegów Automatyczna Select Rodzaj napędu Select exterior colors Select upholstery colors Select how to display performance Enter values Select Rezerwacja online Sortuj: Domyślnie Sortuj: Domyślni...,https://www.bmw.pl/pl-pl/sl/stocklocator,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,794,198
bmw_884977_chunk_002,Sortuj: Data produkcji (Malejąco) Sortuj: Czas dostawy (Rosnąco) Sortuj: Czas dostawy (Rosnąco) Sortuj: Czas dostawy (Malejąco) Sortuj: Czas dostawy (Malejąco) Sortuj: Przebieg (Rosnąco) Sortuj: Przebieg (Rosnąco) Sortuj: Przebieg (Malejąco) Sortuj: Przebieg (Malejąco) Sortuj: Rata Leasingu (Rosnąco...,https://www.bmw.pl/pl-pl/sl/stocklocator,BMW | Stock Locator - Nowe samochody BMW,"M3, M5",True,794,198
